;district;size (m²);price (M in HUF);balcony (m²);address;room(s);half_room(s)
5154;013;87;102.85;21.0;Dokk utca;4;
5155;007;48;59.9;;Belső-Erzsébetváros;2;1.0
5156;019;62;56.43;9.0;Báthory utca;3;
5157;013;58;61.0;7.0;Angyalföld - Lőportárdűlő;2;
5158;013;55;59.0;7.0;Angyalföld - Lőportárdűlő;2;
5159;011;70;75.0;5.0;Kelenföld;3;
5160;017;130;116.0;14.0;Ásvány utca;5;
5161;017;132;116.0;;Ásvány utca;5;
5162;010;92;96.5;34.0;Kőbánya - Óhegy;4;
5163;003;80;133.0;141.0;Sereg utca;3;
5164;013;58;64.32;13.0;Angyalföld;3;
5165;013;92;114.09;21.0;Sólyatér utca;4;
5166;008;49;56.1;2.0;Baross utca;2;
5167;011;36;48.9;;Fehérvári út;1;1.0
5168;013;48;61.9;12.0;Kucsma utca;2;
5169;013;141;196.0;83.0;Angyalföld - Lőportárdűlő;5;
5170;008;45;54.7;3.0;Baross utca;2;
5171;014;30;47.19;05.Aug;Bosnyák utca 14-18.;1;
5172;013;61;65.2;10.0;Angyalföld;3;
5173;013;58;64.32;13.0;Angyalföld;3;
5174;013;34;41.35;7.0;Angyalföld;1;
5175;013;93;99.5;11.0;Tahi utca;4;
5176;013;74;80.51;4.0;Tahi utca;3;
5177;013;47;86.65;51.0;Angyalföld - Lőportárdűlő;2;
5178;013;54;75.3;51.0;Angyalföld - Lőportárdűlő;2;
5179;013;61;65.85;10.0;Angyalföld;3;
5180;010;72;67.79;14.0;Ligettelek;3;
5181;004;83;92.85;15.May;József Attila utca;4;
5182;011;91;107.8;26.0;Kelenvölgy;4;
5183;017;91;87.9;27.0;Rákoscsaba;4;
5184;004;61;51.01;6.0;Ezred utca;3;
5185;019;38;41.6;6.0;Kispest-Óváros;2;
5186;019;40;43.9;6.0;Kispest-Óváros;2;
5187;019;28;29.3;05.Apr;Kispest-Óváros;1;
5188;019;59;50.9;8.0;Báthory utca;3;
5189;012;110;299.0;48.0;Tamási Áron utca;4;
5190;019;72;64.1;5.0;Kispest;3;
5191;019;83;73.07;5.0;Kispest;4;
5192;011;93;248.0;10.0;Gellérthegy;3;
5193;011;108;298.0;;Gellérthegy;2;2.0
5194;011;123;298.0;27.0;Gellérthegy;5;
5195;013;49;56.4;12.0;Béke tér;2;
5196;013;66;79.45;10.0;Angyalföld - Lőportárdűlő;3;
5197;023;61;74.0;;Soroksár-Újtelep;3;
5198;023;60;59.9;4.0;Soroksár-Újtelep;3;
5199;023;60;61.9;;Soroksár-Újtelep;3;
5200;009;149;599.0;69.0;Lechner Ödön fasor 4.;4;
5201;008;101;168.3;92.0;Józsefváros - Corvinnegyed;4;
5202;014;50;60.0;6.0;Zászlós utca;2;
5203;006;84;185.0;12.0;Lázár utca;3;
5204;004;63;54.33;03.Apr;Ezred utca;3;
5205;004;59;50.48;03.Apr;Ezred utca;3;
5206;004;63;53.61;4.0;Ezred utca;3;
5207;004;62;55.78;4.0;Ezred utca;3;
5208;011;145;218.6;143.0;Péterhegy;5;
5209;019;61;52.0;4.0;Kispest-Óváros;2;
5210;019;59;55.9;10.0;Kispest;3;
5211;008;111;173.44;79.0;Corvin sétány;4;
5212;008;101;168.31;91.0;Corvin sétány;4;
5213;007;122;189.77;26.0;Nagy Diófa utca;4;
5214;014;77;95.26;20.0;Bíbor utca;4;
5215;020;101;87.49;13.0;Erzsébetfalva;3;
5216;012;52;112.84;16.0;Királyhágó tér;2;
5217;006;65;67.35;;Belső-Terézváros;2;1.0
5218;017;93;75.9;;Rákoscsaba-Újtelep;5;
5219;009;92;361.0;36.0;Lechner Ödön fasor 4.;3;
5220;023;50;52.9;;Soroksár - Orbánhegy;2;
5221;006;116;111.1;29.0;Podmaniczky utca;3;
5222;006;101;111.1;;Podmaniczky utca;4;
5223;006;59;65.48;;Podmaniczky utca;3;
5224;006;47;48.41;;Podmaniczky utca;2;
5225;006;65;67.35;;Podmaniczky utca;3;
5226;006;51;50.86;;Podmaniczky utca;2;
5227;006;50;51.82;;Podmaniczky utca;2;
5228;006;52;51.52;;Podmaniczky utca;2;
5229;014;60;74.4;6.0;Törökőr;3;
5230;018;61;53.99;12.0;Bocskai utca;2;1.0
5231;013;86;102.9;19.0;Vizafogó;4;
5232;014;103;100.0;10.0;Alsórákos;4;
5233;019;62;56.5;06.Aug;Kispest-Óváros;3;
5234;014;67;78.5;7.0;Bíbor utca;3;
5235;014;49;65.9;6.0;Bíbor utca;2;
5236;014;80;88.0;10.0;Alsórákos;4;
5237;011;61;78.54;19.0;Fehérvári út;2;
5238;013;76;77.62;2.0;Angyalföld;3;
5239;022;81;81.9;6.0;Budafok;4;
5240;013;70;117.59;35.0;Kassák Lajos utca;3;
5241;008;56;149.9;28.0;Józsefváros - Csarnoknegyed;3;
5242;014;86;86.0;12.0;Alsórákos;3;1.0
5243;013;67;101.67;18.0;Kassák Lajos utca;3;
5244;013;50;73.74;12.0;Kassák Lajos utca;2;
5245;015;92;89.95;19.0;Rákospalota-Kertváros;4;
5246;006;149;304.25;65.0;Nagymező utca;5;
5247;006;161;371.04;85.0;Nagymező utca;4;
5248;011;172;250.9;127.0;Hosszúrét;3;1.0
5249;013;150;340.0;88.0;Vizafogó;4;
5250;013;74;139.9;18.May;Vizafogó;3;
5251;023;134;129.9;47.0;Ciklámen út;5;
5252;023;67;65.9;13.16;Ciklámen út;4;
5253;023;77;73.9;20.43;Ciklámen út;4;
5254;023;57;56.9;26.Jan;Ciklámen út;3;
5255;023;54;53.9;13.13;Ciklámen út;3;
5256;023;45;45.9;22.May;Ciklámen út;3;
5257;023;34;36.9;12.43;Ciklámen út;2;
5258;014;70;79.0;7.0;Bíbor utca;3;
5259;014;46;59.0;8.0;Bíbor utca;2;
5260;014;63;72.0;7.0;Bíbor utca;3;
5261;009;59;135.0;15.0;Lechner Ödön fasor 4.;2;
5262;009;89;401.0;54.0;Lechner Ödön fasor 4.;3;
5263;009;113;416.9;46.0;Lechner Ödön fasor;3;
5264;004;85;81.35;8.0;Újpest-Központ;3;
5265;007;269;700.0;150.0;Dob utca;8;
5266;014;205;258.0;38.0;Lipótvár utca;5;
5267;012;162;501.0;143.0;Svábhegy;4;
5268;014;84;107.8;7.0;Cserei utca;4;
5269;014;48;59.5;4.0;Cserei utca;2;
5270;006;158;241.5;9.0;Révay utca;5;
5271;006;85;133.27;22.0;Révay utca;3;
5272;006;126;188.16;15.0;Révay utca;4;
5273;006;75;102.99;10.0;Szondi utca;3;
5274;006;43;57.99;;Szondi utca;2;
5275;006;43;51.99;;Szondi utca;2;
5276;004;46;59.9;12.0;Sándor István utca;2;
5277;004;73;91.9;21.0;Sándor István utca;3;
5278;013;86;100.55;29.0;Úszódaru utca;4;
5279;011;123;298.0;27.0;Bakator utca;5;
5280;011;93;248.0;10.0;Bakator utca;3;
5281;015;116;89.9;;Rákospalota;4;
5282;003;79;133.01;141.0;Kaszásdűlő - Filatorigát;3;
5283;016;132;129.9;106.0;Rákosszentmihály;4;
5284;003;80;143.0;50.0;Nánási út 32. F/1.;3;
5285;014;47;61.9;4.0;Ilka utca;2;
5286;013;68;78.9;8.0;Angyalföld - Lőportárdűlő;3;
5287;012;140;315.7;17.0;Eötvös út;4;
5288;013;48;63.6;11.0;Angyalföld - Lőportárdűlő;2;
5289;013;53;71.8;9.0;Angyalföld - Lőportárdűlő;2;
5290;013;67;89.2;8.0;Angyalföld - Lőportárdűlő;3;
5291;013;69;82.0;7.0;Angyalföld - Lőportárdűlő;3;
5292;013;76;101.2;54.0;Frangepán utca;3;
5293;013;52;66.0;6.34;Angyalföld - Lőportárdűlő;2;
5294;013;95;104.49;17.41;Tahi utca;4;
5295;013;93;99.57;11.0;Reitter Ferenc utca;4;
5296;011;119;224.95;31.0;Barackmag utca;4;
5297;015;105;99.9;Jun.57;Károlyi Sándor út;4;
5298;015;92;87.95;19.54;Károlyi Sándor út;4;
5299;006;48;76.26;;Ó utca;2;
5300;006;108;172.34;14.Dec;Ó utca;3;
5301;006;40;64.03;;Ó utca;1;
5302;016;104;94.9;20.0;Árpádföld;4;
5303;013;104;206.0;31.0;Vizafogó sétány;4;
5304;001;187;445.31;44.0;Víziváros;5;
5305;014;35;29.8;3.0;Öv utca;1;1.0
5306;009;144;169.0;36.62;Máriássy utca;4;
5307;014;31;44.75;6.0;Ilka utca;1;
5308;001;72;200.0;13.0;Naphegy utca;3;
5309;008;32;40.9;6.59;Baross utca;1;
5310;014;88;113.5;;Ilka utca;4;
5311;014;61;78.6;;Ilka utca;3;
5312;013;77;77.62;1.75;Angyalföld;3;
5313;013;77;89.12;8.0;Angyalföld;3;
5314;013;75;84.35;06.Apr;Angyalföld;3;
5315;001;94;63.99;;Attila út;2;
5316;003;36;52.0;;Rómaifürdő;1;
5317;018;64;54.9;16.0;Gulner Gyula utca;2;
5318;015;46;42.0;;Rákospalota;2;
5319;001;115;154.9;20.0;Pauler utca;5;
5320;008;128;137.0;;Józsefváros - Losoncinegyed;4;
5321;014;30;27.6;;Törökőr;1;
5322;005;136;250.0;;Bajcsy-Zsilinszky út;4;
5323;007;56;40.5;;Marek József utca;2;
5324;002;131;105.5;;Margit körút;4;1.0
5325;018;48;47.99;2.0;Flór Ferenc utca;2;
5326;002;74;74.9;;Cserfa utca;2;2.0
5327;021;69;38.3;3.0;Akácfa utca;4;
5328;019;67;57.99;;Wekerletelep;3;
5329;013;39;36.5;;Angyalföld-Kertváros;1;1.0
5330;005;94;115.0;;Lipótváros;3;
5331;004;56;37.9;;Irányi Dániel utca;1;2.0
5332;003;52;39.99;;Szentendrei út;2;
5333;006;180;135.9;;Belső-Terézváros;6;
5334;011;32;52.9;9.0;Albertfalva - Kondorosi lakónegyed;1;1.0
5335;019;67;48.5;;Kispesti lakótelep;4;
5336;017;54;39.0;4.0;Ferihegyi út;2;
5337;011;37;34.9;;Bartók Béla út;1;
5338;003;98;178.6;35.94;San Marco utca;4;
5339;012;69;125.0;19.0;Németvölgy;2;
5340;002;84;73.5;;Országút;3;
5341;007;55;40.5;;Damjanich utca;2;
5342;005;77;95.6;;Alkotmány utca;2;
5343;013;45;36.0;;Mór utca;2;
5344;006;115;219.0;;Nagymező utca;3;
5345;002;116;314.9;139.0;Rézmál;2;2.0
5346;021;54;29.6;4.0;Csepel-Erdősor;2;
5347;021;47;31.9;4.0;Csepel-Kertváros;2;
5348;020;27;24.9;;Pacsirtatelep;1;
5349;006;85;66.5;;Belső-Terézváros;3;
5350;015;66;43.9;;Újpalota;3;
5351;013;347;269.0;;Pozsonyi út;4;
5352;011;44;37.45;;Kelenföld;1;1.0
5353;014;29;21.0;;Törökőr;1;
5354;007;42;42.0;;Dob utca;1;
5355;004;58;29.9;19.0;Báthory utca;2;1.0
5356;004;36;24.9;10.0;Vécsey Károly utca;1;
5357;001;130;365.0;50.0;Orom utca;4;
5358;009;64;43.9;;Páva utca;2;1.0
5359;001;55;79.9;2.0;Várfok utca;2;
5360;007;66;49.99;;Külső-Erzsébetváros;2;1.0
5361;006;100;82.0;;Teréz körút;3;
5362;007;64;55.9;;Dob utca;2;
5363;006;106;122.0;1.0;Lázár utca;3;
5364;003;134;120.0;45.0;Csillaghegy - Rókahegy;3;
5365;001;41;86.0;;Krisztinaváros;2;
5366;003;72;65.0;10.0;Csillaghegy - Rókahegy;2;
5367;004;67;45.0;;Óceánárok utca;2;1.0
5368;008;36;35.0;;Józsefváros - Palotanegyed;1;1.0
5369;003;65;65.0;;Csillaghegy - Rókahegy;3;
5370;006;63;52.5;;Belső-Terézváros;2;
5371;008;36;31.5;;Józsefváros - Magdolnanegyed;1;
5372;001;94;290.0;;Vár;4;
5373;013;103;124.9;2.0;Gergely Győző utca;2;
5374;012;61;64.0;;Németvölgy;2;1.0
5375;005;66;69.5;;Múzeum körút;2;1.0
5376;012;78;64.9;;Alkotás utca;2;1.0
5377;008;41;31.5;05.Apr;Stróbl Alajos utca;2;
5378;012;80;67.5;5.0;Németvölgy;3;1.0
5379;008;112;68.9;;Józsefváros - Palotanegyed;3;1.0
5380;002;56;76.0;4.0;Pasaréti út;2;
5381;021;69;38.3;3.0;Csepel-Csillagtelep - Rakéta utcai lakótelep;4;
5382;008;65;47.7;;Józsefváros - Palotanegyed;2;
5383;006;26;29.5;;Belső-Terézváros;1;
5384;008;99;69.5;;József körút;3;
5385;012;50;54.9;;Kiss János altábornagy utca;2;
5386;012;62;70.0;;Németvölgyi út;2;
5387;006;48;44.9;;Izabella utca;3;
5388;011;48;53.0;4.0;Etele út;2;
5389;015;36;29.9;;Újpalota;1;1.0
5390;009;72;118.8;;Lechner Ödön fasor;3;
5391;003;66;45.9;;Óbudai lakótelep;3;
5392;006;143;169.0;;Ó utca;3;1.0
5393;012;211;360.0;60.0;Fürj utca;6;
5394;014;62;62.0;2.0;Ürmény utca;2;
5395;008;109;85.0;;József körút;4;
5396;008;40;45.7;;Őr utca 10.;1;
5397;002;74;148.0;14.0;Sodrás utca;3;
5398;009;124;124.9;;Ráday utca;6;1.0
5399;006;79;120.0;8.0;Délibáb utca;2;
5400;001;62;75.0;4.0;Krisztinaváros - Váralja;2;
5401;005;130;349.0;;Váci utca;4;
5402;008;28;28.8;;Józsefváros - Losoncinegyed;1;
5403;019;44;28.9;;Kispest-Óváros;2;
5404;008;101;79.0;;Mária utca;3;1.0
5405;012;114;339.0;46.0;Diana köz;2;
5406;007;86;67.0;;Peterdy utca;3;
5407;005;60;64.9;;Szent István körút;2;
5408;006;115;76.5;;Székely Bertalan utca;4;
5409;003;51;44.5;;Kaszásdűlő utca;1;2.0
5410;008;56;31.9;;Józsefváros - Corvinnegyed;2;
5411;009;66;125.0;6.0;Lechner Ödön fasor;2;1.0
5412;006;36;44.52;;Andrássy út;2;
5413;021;50;42.9;4.0;Csepel-Kertváros;2;
5414;001;79;76.9;;Mátray utca;2;
5415;006;51;44.9;;Dessewffy utca;2;
5416;003;77;137.45;21.0;Rómaifürdő;4;
5417;018;64;43.9;5.0;Liptáktelep;2;1.0
5418;002;108;450.0;;Szeréna út;4;
5419;009;123;109.9;40.0;Márton utca;4;
5420;012;120;126.0;;Krisztinaváros - Városmajor;3;
5421;003;40;41.9;;Táborhegy - Farkastorok;1;1.0
5422;003;31;32.9;4.0;Madzsar József utca;1;
5423;009;75;63.0;;Belső-Ferencváros;4;
5424;006;151;95.0;;Hegedű utca;4;
5425;011;43;55.9;10.0;Fehérvári út;2;
5426;003;58;74.9;;Pacsirtamező utca;2;
5427;007;44;30.7;;Huszár utca;1;
5428;011;109;119.9;18.0;Albertfalva;4;
5429;001;26;31.9;;Krisztinaváros - Váralja;1;
5430;009;40;25.7;;Ferenc tér;2;
5431;002;54;90.0;6.0;Országút;2;
5432;006;90;75.0;;Székely Bertalan utca;2;
5433;013;80;110.0;;Bessenyei utca;4;
5434;002;88;99.0;;Szépilona;4;
5435;005;132;198.0;;Belgrád rakpart;3;
5436;011;50;49.5;4.0;Sasad;2;
5437;007;55;41.5;;Rózsa utca;2;
5438;007;69;53.0;;Dohány utca;2;2.0
5439;005;86;97.0;2.0;Hercegprímás utca;3;
5440;006;119;116.9;;Benczúr utca;3;
5441;007;70;64.9;;Középső-Erzsébetváros;3;
5442;008;50;34.9;;Baross utca;2;
5443;009;131;114.9;28.0;Márton utca;4;
5444;007;78;49.9;;Dob utca;2;
5445;007;100;65.0;;Középső-Erzsébetváros;3;
5446;001;77;170.0;6.0;Krisztinaváros;3;
5447;013;81;110.0;;Újlipótváros - Cézárház;4;
5448;001;58;121.0;;Dísz tér;3;
5449;012;84;79.9;;Csaba utca 12.;4;
5450;012;51;62.9;;Hajnóczy József utca;3;
5451;008;55;40.9;7.0;Práter utca;2;
5452;001;58;121.0;;Dísz tér;3;
5453;016;46;39.9;35.0;Sashalom - Nagyiccetelep;2;
5454;018;52;43.8;3.0;Kétújfalu utca;2;
5455;012;180;248.0;32.0;Magasút;4;
5456;006;67;43.9;;Podmaniczky utca;2;1.0
5457;007;150;75.0;;Külső-Erzsébetváros;4;1.0
5458;006;59;63.0;;Belső-Terézváros;3;
5459;007;79;64.9;;Középső-Erzsébetváros;5;
5460;011;76;109.9;15.0;Kelenföld;3;
5461;021;63;32.9;4.0;Csepel-Csillagtelep - Rakéta utcai lakótelep;2;1.0
5462;003;78;78.9;4.0;Pünkösdfürdő utca;4;
5463;016;89;83.0;;Sashalom - Nagyiccetelep;3;
5464;004;68;46.8;4.0;Pácoló utca;2;2.0
5465;001;58;165.0;65.0;Orom utca;2;1.0
5466;019;83;75.3;5.0;Kispest;4;
5467;006;97;183.0;;Andrássy út;3;1.0
5468;011;93;69.9;;Kelenföld;2;
5469;003;47;55.0;4.0;Óbudai lakótelep;2;
5470;020;32;23.3;40.0;Pacsirtatelep;1;
5471;009;40;25.9;;Tűzoltó utca;2;
5472;008;33;21.0;;Dobozi utca;1;
5473;013;35;46.3;7.0;Angyalföld - Lőportárdűlő;1;
5474;005;235;368.0;;Báthory utca;5;
5475;005;88;114.9;;József Attila utca;2;
5476;009;59;84.5;18.0;Dandár utca;2;
5477;014;81;55.0;2.0;Erzsébet királyné útja;2;2.0
5478;006;115;76.5;;Székely Bertalan utca;4;
5479;019;62;57.5;;Kós Károly tér;2;1.0
5480;011;65;55.5;;Bartók Béla út;3;
5481;015;66;43.9;;Újpalota;2;1.0
5482;007;55;47.7;;Akácfa utca;2;
5483;015;35;29.9;;Nyírpalota út;1;1.0
5484;004;70;49.5;;Újpest;2;1.0
5485;007;114;63.9;;Külső-Erzsébetváros;7;
5486;008;72;69.9;;Bérkocsis utca;3;
5487;010;36;28.9;;Harmat utca;1;
5488;011;32;52.9;9.0;Kondorosi út;1;1.0
5489;009;45;57.0;;Középső-Ferencváros - Rehabilitációs terület;3;
5490;021;64;35.9;4.0;Kossuth Lajos utca;2;1.0
5491;003;49;34.99;;Pacsirtamező utca;1;1.0
5492;011;72;74.9;4.0;Somogyi út;2;1.0
5493;010;30;24.9;14.0;Kőbánya - Óhegy;1;
5494;012;120;126.0;;Krisztina körút;3;
5495;019;48;29.9;;Kispest-Óváros;2;
5496;013;70;77.9;;Lehel utca 4/c;2;
5497;008;109;69.9;;Koszorú utca;4;
5498;014;32;36.2;;Fogarasi út;1;
5499;007;140;122.75;;Külső-Erzsébetváros;5;
5500;020;100;55.9;;Erzsébetfalva - Pesterzsébeti lakótelep;3;
5501;013;77;71.9;;Balzac utca;3;
5502;005;71;89.0;;Báthory utca;2;
5503;008;61;72.8;;Kis Salétrom utca;3;
5504;004;56;39.9;4.0;Lőwy Izsák utca;2;
5505;009;91;63.9;;Lónyay utca;2;
5506;009;44;33.5;;Középső-Ferencváros - Malmok;1;
5507;019;64;55.5;;Wekerletelep;3;1.0
5508;006;112;93.9;;Külső-Terézváros;3;1.0
5509;002;60;85.0;;Rézmál;3;
5510;009;75;63.0;;Belső-Ferencváros;4;
5511;006;35;36.9;;Dózsa György út;1;
5512;015;32;27.9;6.0;Újpalota;1;
5513;011;83;56.9;;Budaörsi út;3;
5514;007;106;158.0;;Belső-Erzsébetváros;3;
5515;014;58;40.8;;Herminamező;3;
5516;014;56;49.0;;Bolgárkertész utca;2;
5517;020;62;56.8;;Vas Gereben utca;2;
5518;003;42;58.27;16.0;Valéria utca 11.;2;
5519;014;39;31.9;;Alsórákos;1;
5520;017;65;51.0;7.0;Akadémiaújtelep;3;
5521;014;92;57.0;;Alsórákos;3;
5522;011;160;136.5;;Szentimreváros;6;
5523;006;90;159.0;;Paulay Ede utca;3;
5524;020;42;21.9;;Török Flóris utca;2;
5525;007;41;42.9;;Középső-Erzsébetváros;1;
5526;006;40;39.9;;Belső-Terézváros;1;
5527;004;36;35.9;;Káposztásmegyer II. lakótelep;1;1.0
5528;008;57;39.9;;Kálvária utca;2;
5529;001;99;104.9;8.0;Víziváros;3;1.0
5530;003;69;62.9;3.0;Lőpormalom utca;3;
5531;013;69;41.7;2.0;Újpalotai út;2;1.0
5532;006;70;53.0;;Podmaniczky utca;2;
5533;015;38;29.9;;Rákospalota;1;
5534;015;42;31.9;;Rákospalota;1;
5535;008;93;99.9;;Józsefváros - Palotanegyed;3;
5536;006;29;43.2;;Zichy Jenő utca;1;
5537;014;33;26.5;;Herminamező;1;1.0
5538;013;26;27.5;;Zsilip utca;1;
5539;001;26;31.9;;Attila út;1;
5540;022;70;61.9;;Budafok-Belváros;3;
5541;008;51;35.9;;Baross utca;2;
5542;014;54;39.98;0.5;Jurisich Miklós utca;2;
5543;002;80;86.9;;Garas utca;2;
5544;014;72;59.9;4.0;Alsórákos;3;
5545;007;165;117.38;4.0;Külső-Erzsébetváros - Ligetváros;5;
5546;003;67;63.5;3.0;Rómaifürdő - Pók utcai lakótelep;3;
5547;005;99;163.9;3.0;Sas utca;3;
5548;009;77;56.0;;Középső-Ferencváros;2;
5549;011;51;42.0;;Takács Menyhért utca;2;
5550;007;57;46.9;;Alsó erdősor;1;3.0
5551;011;122;119.9;5.0;Bocskai út;3;1.0
5552;008;34;29.9;;Baross utca;1;
5553;019;37;24.9;;Táncsics Mihály utca;1;
5554;006;62;54.0;;Bajcsy-Zsilinszky út;2;
5555;013;26;29.8;;Hegedűs Gyula utca;1;
5556;008;98;72.0;;Józsefváros - Palotanegyed;3;1.0
5557;003;139;149.0;40.0;Mátyáshegy;4;
5558;005;125;99.0;;Kálvin tér;3;1.0
5559;013;63;56.5;;Újlipótváros;2;1.0
5560;014;77;65.5;;Thököly út;2;1.0
5561;002;235;235.0;9.0;Zöldmál;6;1.0
5562;013;62;55.9;;Hegedűs Gyula utca;2;
5563;010;34;32.9;;Gyakorló utcai lakótelep;2;
5564;008;86;54.9;;Népszínház utca;2;1.0
5565;009;98;107.6;12.0;Középső-Ferencváros - Rehabilitációs terület;3;
5566;002;160;139.9;;II/A kerület - Pesthidegkút-Ófalu;5;
5567;010;38;31.6;2.0;Laposdűlő;1;1.0
5568;005;48;51.9;;Irányi utca;1;1.0
5569;022;20;29.9;;Budafok;1;
5570;001;61;76.5;;Szalag utca;2;
5571;009;110;88.9;35.0;Üllői út;3;1.0
5572;009;110;88.9;35.0;Üllői út;3;1.0
5573;014;58;39.9;;Nagy Lajos király útja;3;
5574;006;84;89.9;14.0;Belső-Terézváros;3;
5575;013;69;41.9;;Dévai utca;3;1.0
5576;004;69;48.0;;Megyeri út;3;
5577;009;47;19.9;;Tóth Kálmán utca;2;1.0
5578;011;74;74.0;;Albertfalvai lakótelep;3;
5579;020;42;26.5;;Erzsébetfalva;1;1.0
5580;020;42;26.5;;Erzsébetfalva;1;1.0
5581;002;110;124.9;30.0;II/A kerület - Máriaremete;3;
5582;005;215;550.0;33.0;Vörösmarty tér;3;
5583;008;177;98.9;2.0;Népszínház utca;5;
5584;007;85;94.0;;Holló utca;3;1.0
5585;015;55;34.9;;Arany János utca;2;
5586;011;88;124.0;14.0;Körtevirág utca;2;2.0
5587;005;110;235.0;3.0;Steindl Imre utca;3;
5588;003;139;149.0;40.0;Mátyáshegy;4;
5589;006;89;75.5;;Vörösmarty utca;3;
5590;001;76;100.0;;Krisztinaváros - Naphegy;3;
5591;008;63;39.99;;Szerdahelyi utca;3;
5592;002;113;258.0;25.0;Szeréna út;4;
5593;007;54;41.5;;Rózsa utca;2;
5594;008;123;94.7;;Harminckettesek tere;4;
5595;013;43;62.9;;Katona József utca;1;
5596;007;109;92.9;4.0;Klauzál utca;4;
5597;013;63;56.0;;Angyalföld - Lőportárdűlő;2;
5598;009;193;148.0;;Ferenc körút;5;1.0
5599;004;55;38.5;4.0;Megyer - Izzó lakótelep;2;
5600;001;82;79.9;;Batthyány utca;2;
5601;011;52;74.9;;Madárhegy;1;1.0
5602;007;83;68.5;;Belső-Erzsébetváros;4;
5603;002;81;72.9;;Margit körút;3;
5604;008;79;54.3;;Auróra utca;2;
5605;008;42;46.38;;Vas utca;2;
5606;007;37;33.0;;Akácfa utca;1;1.0
5607;005;39;53.9;;Hercegprímás utca;1;
5608;021;69;35.5;10.0;Kossuth Lajos utca;2;1.0
5609;010;93;96.5;41.0;Kőbánya-Városközpont;4;
5610;002;77;73.0;;Újlak;2;1.0
5611;009;111;98.7;;Soroksári út;4;
5612;005;87;119.5;;Belváros;3;
5613;019;43;28.9;;Kispest-Óváros;2;
5614;005;78;100.18;;Dorottya utca;3;
5615;005;54;59.9;;Bajcsy-Zsilinszky út;2;
5616;002;95;99.9;8.0;Mechwart liget;3;
5617;011;147;119.0;;Budafoki út;3;1.0
5618;006;102;89.9;;Belső-Terézváros;3;
5619;011;48;48.5;4.0;Fehérvári út;2;
5620;019;52;33.5;;Wekerletelep;2;
5621;011;67;59.9;;Etele út;3;
5622;020;85;57.4;;Erzsébetfalva;3;
5623;006;105;269.0;;Andrássy út;3;
5624;015;68;39.9;;Klebelsberg Kuno utca;2;1.0
5625;021;70;60.9;12.0;II. Rákóczi Ferenc út;2;1.0
5626;009;57;115.0;58.0;Középső-Ferencváros - Malmok;3;
5627;006;116;165.0;;Belső-Terézváros;3;
5628;013;117;88.9;;Frangepán köz;3;
5629;008;44;24.99;;Dobozi utca;2;
5630;021;47;33.7;5.0;Nyuszi sétány;2;
5631;002;122;315.0;139.0;Rézmál;2;2.0
5632;011;47;45.98;;Tarcali utca;1;
5633;021;64;36.9;5.0;Csepel-Csillagtelep - Völgy utcai lakótelep;2;1.0
5634;006;108;129.86;18.0;Nagymező utca;3;
5635;013;44;83.0;10.0;Danubius utca;2;
5636;007;144;111.6;;Damjanich utca;3;
5637;007;60;39.9;;Külső-Erzsébetváros;2;
5638;005;67;71.9;;Papnövelde utca;3;
5639;015;45;30.9;;Pestújhely;1;1.0
5640;021;53;36.9;;Kőrösi Sándor utca;2;
5641;002;110;92.76;;Szász Károly utca;3;
5642;009;91;90.0;;Viola utca;4;
5643;007;110;87.0;;Barcsay utca;4;
5644;018;53;34.9;4.0;Csontváry Kosztka Tivadar utca;1;2.0
5645;007;31;31.0;;Dob utca;1;
5646;010;41;27.0;;Állomás utca;1;1.0
5647;005;129;159.9;;Váci utca;4;
5648;007;83;75.0;;Alsó erdősor;3;
5649;008;99;64.94;;Nap utca;3;
5650;007;57;46.9;;Alsó erdősor;1;3.0
5651;015;46;42.0;;Bethlen Gábor utca;2;
5652;008;64;41.0;;Hungária körút;3;
5653;004;45;64.51;6.0;Újpesti lakótelep;2;
5654;004;61;81.73;3.0;Újpest-Központ;3;
5655;008;107;84.9;;Baross utca;3;
5656;006;86;59.9;;Izabella utca;3;
5657;008;109;85.0;;Józsefváros - Palotanegyed;4;
5658;005;92;174.0;;József Attila utca;3;
5659;012;43;68.0;;Orbánhegy;1;
5660;010;54;40.9;4.0;Ónodi utca;2;
5661;006;40;32.0;;Külső-Terézváros;1;1.0
5662;011;38;65.0;40.0;Mesterházy utca;2;
5663;013;45;78.5;10.0;Danubius utca;2;
5664;005;80;207.78;;Szent István tér;3;
5665;005;153;330.0;20.0;Belgrád rakpart;4;1.0
5666;013;61;58.9;;Jászai Mari tér;2;
5667;007;106;158.0;;Erzsébet körút;3;
5668;008;75;53.0;;Baross utca;2;1.0
5669;006;84;47.5;;Bajnok utca;2;
5670;019;76;48.5;;Corvin körút;3;
5671;005;153;330.0;10.0;Belgrád rakpart;4;1.0
5672;011;54;52.9;2.0;Fegyvernek utca;2;
5673;011;105;94.0;3.0;Móricz Zsigmond körtér;4;1.0
5674;002;88;83.0;;Újlak;2;2.0
5675;014;21;20.9;;Limanova tér;1;
5676;008;160;129.9;;Mária utca;7;
5677;013;108;79.9;6.0;Váci út;4;1.0
5678;002;110;125.0;;Rózsadomb;3;
5679;005;96;114.99;10.0;Veres Pálné utca;4;
5680;011;75;69.9;05.Apr;Karolina út;2;
5681;009;102;82.9;;Liliom utca;5;
